Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
SHISA4_149345.,-1.076895142,2.39279497,0.755847549,-2.670729444
GZMB_3002.,0.749736377,-2.392148087,-0.617025087,1.212063327
NPC1_4864.,-1.548477912,2.390321459,0.091890136,-0.069368694
MED18_54797.,-0.321440737,2.390192944,0.343338017,-0.152120745
P2RY1_5028.,0.676677126,-2.386032533,-1.215086075,0.584393538
IL10_3586.,0.317295408,-2.384022581,-0.398645578,0.475793969
TTC39A_22996.,-2.035260285,2.378357352,-1.053666642,1.244804212
INPP1_3628.,-1.534062316,2.375302626,1.25028892,-1.118444062
LHPP_64077.,-0.475370375,2.371053804,-0.25294797,-0.455922717
PELI1_57162.,-0.454453887,2.370651721,-0.602539708,0.241349315
EXOC1_55763.,0.287912159,-2.369689907,0.47646115,0.304822954
TMEM170B_100113407.,-2.028549822,2.368749281,0.140953866,0.600505299
PQLC2_54896.,-0.857831731,2.367700766,-1.404880205,1.116428946
CLYBL_171425.,1.168542495,-2.367492706,-0.24802446,-0.499455629
MAFK_7975.,-1.39812942,2.366555187,-0.193656653,-0.279358553
PPP2R4_5524.,0.060757144,-2.359794615,1.211905805,-0.940887373
AQP11_282679.,-0.811897688,2.359617473,0.085643133,-0.30088263
TIGD7_91151.,0.029200055,2.358973925,-1.558229719,-0.376965903
C3orf80_401097.,-1.827463283,2.3587738,0.864582935,-0.676507718
PTCHD2_57540.,-0.228795032,2.358757254,0.285164651,0.282346734
C14orf183_196913.,1.083217339,-2.35683711,0.223953272,-0.11033774
C20orf27_54976.,-1.070884009,2.356567425,-0.302177075,1.50261244
PDGFC_56034.,-0.847166518,2.355665254,0.167162371,-1.684065958
LPCAT1_79888.,-0.617301973,2.354986208,-0.064485978,-0.670067881
CHST12_55501.,0.077374001,2.354839477,-1.289646875,0.167996027
CRTAC1_55118.,-0.262514144,-2.354149742,0.004884807,1.009993942
TM6SF1_53346.,-0.60726637,-2.3514738,0.051109356,0.941185996
MAP3K2_10746.,-1.974134424,2.35108856,0.673113508,-0.834661005
PPT2_9374.,-1.35295403,2.346665076,-0.322647308,0.344154868
DNASE1L2_1775.,0.141626968,2.342975856,-1.045497205,-0.008526333
C8orf82_414919.,-1.331000169,2.339698552,1.262172713,-2.704772912
POGZ_23126.,-0.344042669,2.339607526,0.715580668,-1.12729989
OXA1L_5018.,0.21302902,-2.339562564,-0.21811687,0.414636211
BPIFA3_128861.,0.646749669,-2.339414084,-0.107151657,-0.516436877
FAM3D_131177.,2.028722807,-2.339112898,0.043258228,-0.081789177
FBXO21_23014.,0.415613213,-2.333347502,0.646304341,0.146613163
PADI4_23569.,-1.552092286,2.329530737,-0.411518438,1.332956482
GPR160_26996.,-0.326213603,2.32938554,1.094516003,-1.943208316
COL4A2_1284.,-0.782606901,2.328690719,-0.692470022,-0.84460667
NDRG4_65009.,-0.314744503,2.325218574,-0.805383865,-0.49742426
NPHP4_261734.,-0.714064279,2.325188538,-1.147906523,0.27482786
TMEM182_130827.,-1.364101872,2.323294774,-0.253134622,0.861840146
YTHDF2_51441.,0.587582527,-2.322133971,-1.492394826,2.784093057
FAM173A_65990.,-0.411357902,2.321254844,-0.986103163,-0.883334786
GNPAT_8443.,0.006603345,2.319536173,0.20335772,-2.065596424
DGKD_8527.,-0.042765761,2.319478462,1.013036248,-2.204649585
SLC30A6_55676.,-0.124911247,2.312283356,-0.357126261,0.462153331
U2AF2_11338.,-2.070438225,2.310470427,0.677697759,-1.09454358
LCN12_286256.,-0.709785696,2.306014917,0.189463502,-0.935800715
KLF2_10365.,-1.524822953,2.305330315,1.703474328,-0.461261936
ASNSD1_54529.,-1.602594688,2.3043915,-0.769188172,0.72794167
F2RL2_2151.,-1.460453482,2.30307556,-0.272260593,-0.107199372
CEBPA_1050.,0.280601738,2.300007988,1.564703531,-2.215103882
NBEA_26960.,-0.661664659,-2.297016741,0.30330657,0.861539803
NOTCH1_4851.,-0.08544183,2.296625864,0.296454982,-0.813656133
AVPR1A_552.,1.327957146,-2.294805573,-0.982744086,0.421550414
CDKN2D_1032.,-1.425968207,2.291131745,2.654677946,-0.364254013
NKIRAS1_28512.,-2.115662688,2.285291427,0.78638976,-0.450877636
TGIF2_60436.,0.536804568,-2.283297578,-0.42588294,0.565188656
KCNAB3_9196.,-0.065648669,2.283089472,-0.450125466,-0.021705463
CNTLN_54875.,0.350563616,-2.28268353,0.788497175,-0.753290298
REG3A_5068.,-0.752831416,2.281675267,0.549945879,-1.024247122
PGR_5241.,-0.631168641,2.2779904,0.971145094,-1.211311498
TAC3_6866.,1.27828738,-2.276132349,-1.062946147,0.64712864
TAF10_6881.,0.482055609,-2.27343,-0.106806569,-0.599338724
RNF212B_100507650.,-0.04432937,-2.273300839,-1.597297258,2.194852178
FANCI_55215.,0.238277392,-2.272160944,-0.208210028,1.293580661
ST3GAL3_6487.,-0.292081995,2.270867367,-0.051539261,-0.461277883
MOGAT1_116255.,0.130106905,2.27030806,1.083341689,-2.502963741
SRCIN1_80725.,-0.375885802,-2.269248238,-0.558976848,1.325270069
SLC25A12_8604.,-2.088491166,2.267299435,1.397179457,-0.237684512
GBX2_2637.,-1.224628683,2.264777362,-1.614885353,1.428071269
PPIL4_85313.,0.252847995,-2.263462824,0.645218196,1.006491794
GOPC_57120.,-1.844678682,2.262746876,0.562689695,-0.120675097
XYLT1_64131.,0.530900812,-2.262393092,0.935771028,-0.151853262
TAF12_6883.,0.182340699,-2.260458497,0.809854474,0.637672027
SYT8_90019.,-0.62033705,2.260228914,-0.042604902,-1.746273925
ECT2_1894.,-1.329113406,2.260035616,-0.70040584,0.654957316
SLC38A10_124565.,-1.491026771,2.255327885,-0.938379147,0.487241274
MYADM_91663.,1.928905909,-2.251931608,-0.456927684,-0.261067011
GIN1_54826.,-1.455457484,2.250485478,0.133081052,0.571833963
RSRC2_65117.,-0.775754489,-2.247814143,0.333671085,0.484926519
PACSIN1_29993.,-1.932185292,2.24742537,0.280677992,-0.142094691
KIF23_9493.,-0.821716756,2.244026284,3.338273858,-2.622509747
DOCK5_80005.,0.597727976,-2.243750271,0.995543314,-0.020699883
KEAP1_9817.,-0.600216441,2.243343174,2.786552028,-3.108006845
KLHL29_114818.,1.074754791,-2.240567978,-1.359826495,1.250122857
MAP6_4135.,-1.440612516,2.240093975,0.429478417,-0.956641752
RFX8_731220.,-1.25653831,2.238998069,-0.245330851,0.187473237
WNT6_7475.,-0.327106056,2.237469433,-1.594354676,0.154151708
COX6B1_1340.,-1.601280241,2.233706962,0.985364612,-2.151494442
WDR65_149465.,-1.307360807,2.232784642,-0.662240368,0.278729808
PTPRCAP_5790.,-0.830365218,2.231307817,0.690260307,-0.042611791
DFNB59_494513.,-1.68700233,2.229372275,-0.141791748,0.769980831
NDE1_54820.,-1.173176387,2.228985485,-0.459054308,-0.514789377
MON1B_22879.,1.440962162,-2.228517362,0.08011309,-0.360549528
TOP3B_8940.,-1.103488253,2.227503735,0.727886459,-0.263466124
IPMK_253430.,1.027678353,-2.22613878,1.587653481,-0.260611386
IGSF8_93185.,0.912274747,-2.224060525,-1.416373771,0.25148936
PRAMEF1_65121.,-0.455272454,2.221118347,-0.315482245,0.795101108
GPRC5D_55507.,0.779610243,2.22111003,-0.651695821,0.229164391
IGSF11_152404.,-0.099888679,2.21945743,0.43736804,-0.235996688
RSPH10B_222967.,-1.683710847,2.218450025,0.042466933,-0.059935983
LRRTM2_26045.,-0.879090597,2.218089869,0.913461466,-1.80211165
GSTA4_2941.,-0.829328308,2.217852431,0.793081974,-1.338755427
LRRC73_221424.,-1.349610538,2.217337852,0.413556651,-0.764536139
CTAGE15_441294.,0.245452847,-2.216156232,-0.17908646,-0.406351476
NKAIN4_128414.,-1.496241229,2.212032475,0.177499783,0.315790636
MAPK8IP3_23162.,-0.608024037,2.207551305,-0.914087163,-0.556629184
ZNF398_57541.,-1.566042674,2.207419,-0.998858653,0.971015983
KCNC3_3748.,-1.18545844,2.205916118,0.875292902,0.035436805
VTI1B_10490.,1.578707942,-2.20483492,-1.24400197,0.76934202
CDK5RAP1_51654.,-0.2804098,-2.203738598,0.875134318,-0.559509875
XIRP2_129446.,-1.207204766,2.20352279,-0.638435429,-0.297538365
NRTN_4902.,-0.562345512,2.202604968,1.498683543,-0.29228898
C7orf57_136288.,0.180467692,2.2022445,0.048235108,0.13326287
WRAP73_49856.,-0.585378944,2.20185204,-0.635130224,-0.499215463
FAM47E_100129583.,1.841782127,-2.200750453,-0.107392808,0.247884187
NTRK3_4916.,0.183386682,-2.20024446,-0.977152348,0.568436342
KCTD3_51133.,-0.68132956,2.198967856,0.48955719,-2.142843107
FAM170A_340069.,-0.887643401,2.196606464,-0.950644467,0.747404036
VSTM2L_128434.,-0.410160611,-2.196286998,0.396650075,0.205309603
CTSB_1508.,-1.39845807,2.195520534,0.73794617,-1.605302551
DHDH_27294.,-1.949128475,2.194832807,1.108598017,-0.258815688
TAF3_83860.,1.223190821,-2.191399302,-0.701263737,-0.295732112
CLDND1_56650.,0.031216502,-2.190800285,0.381709925,0.383899332
NDUFC2_4718.,-1.763504909,2.186127987,0.330984125,-1.450317387
FAM90A1_55138.,-1.257950999,2.185962419,1.042391394,-0.238019876
PTPN14_5784.,-1.050001958,2.185711177,0.383134143,0.06448423
FAM49B_51571.,-1.048478858,2.180742192,0.868729502,-1.690084493
OTUD6B_51633.,-2.082515696,2.171405879,2.292636185,-2.554448774
GPBP1L1_60313.,0.211732341,2.139909472,-2.19459556,0.86135295
UEVLD_55293.,-0.84264429,2.11081138,2.294104787,-3.192072762
ABHD12B_145447.,0.479688134,-2.102752946,-2.478201127,1.748173355
CHAC2_494143.,-1.877697889,2.080543763,2.328469394,-0.530640687
KCNJ2_3759.,1.621660532,-2.075610233,-3.465176174,3.456652468
FSTL1_11167.,-1.514886283,2.067358875,2.206165531,-1.478666162
FAM71E1_112703.,-1.052029388,1.999630599,2.777099457,-1.454578857
CCDC140_151278.,-1.970185651,1.983512046,2.250730562,-0.185253354
TOP2B_7155.,-0.625152843,1.979221211,2.777911644,-4.088161976
GSK3B_2932.,-0.735807228,1.975348496,2.866228614,-2.109975933
ARHGAP17_55114.,0.110002011,1.946937249,-2.305955717,0.252074963
TFR2_7036.,-0.00773749,1.896756522,2.335707724,-1.774816261
CAPN7_23473.,-0.682947262,1.848058404,2.445669231,-1.401246264
PMS1_5378.,-1.237256229,1.837414366,2.247422283,-0.041278659
YRDC_79693.,-1.017642365,1.833169642,2.800486859,-1.848168328
SH3BP5_9467.,-2.090050013,1.828232632,2.195784725,-2.083075129
ACSBG1_23205.,-0.604622896,1.808863979,-2.227490774,0.288782116
LZTS2_84445.,-1.252324385,1.735168498,-2.912852305,1.735718609
GAB2_9846.,-0.534160756,1.715780307,2.409047009,-2.526342755
SEC31A_22872.,-0.70276965,1.714600722,2.404168667,-6.003912925
PPP2CB_5516.,-0.536010937,1.711164175,2.274787998,-1.330156633
BEST4_266675.,-0.624935975,1.681843334,-2.424347428,0.856970954
HSD17B2_3294.,1.738124935,-1.652451414,-2.344319422,1.007612185
BMPR1B_658.,-0.892746298,1.648168872,2.290896885,-2.909449372
CPTP_80772.,0.349238783,1.593444331,-2.464757444,0.510687829
GRN_2896.,-0.016256472,-1.593314671,-2.764872185,2.707977654
DLX4_1748.,-0.04424546,-1.591184275,-2.520751274,1.821051858
HSD17B12_51144.,0.280896077,-1.584667251,-2.298029634,1.524115783
ACBD3_64746.,-0.852494787,1.582949698,2.353768025,-2.487940366
FRMD4A_55691.,1.010567661,-1.582870128,-2.77917163,1.182214578
MMP23B_8510.,-0.317688727,1.582504968,-3.204156963,1.482244544
SRL_6345.,0.138734132,1.579672974,-2.511353098,1.351181106
PPP1R1B_84152.,1.089673904,-1.572112469,-3.708509557,1.434332037
SLC25A41_284427.,-1.362272648,1.562152352,3.345234035,-2.654045119
GNG10_2790.,-0.31166895,-1.556753782,2.37523413,-1.596574791
SHOC2_8036.,-0.184583646,-1.540658335,-2.340335765,3.770280301
MROH1_727957.,-0.744153321,1.537064319,2.216404607,-5.286353347
TTC30B_150737.,-1.886667999,1.526268231,3.291806784,-1.583580181
CLCNKA_1187.,-0.757371833,1.521412858,-2.361589305,0.92058834
ZNF835_90485.,-0.452208932,1.506392399,3.538138262,-1.419912854
OR5AS1_219447.,1.31703496,-1.505608902,-2.4744236,1.990319807
ALPK1_80216.,-0.13985943,-1.50392472,2.219046045,-0.944886765
UNK_85451.,0.016638033,-1.489246701,-2.6242997,1.41506933
APLNR_187.,0.551935271,-1.473468609,-3.673569346,1.951661978
TNFRSF1B_7133.,-0.164559623,1.471120622,-2.918121145,0.739899001
CDKL1_8814.,0.286938915,-1.467671186,-2.566949121,1.148068405
SMARCE1_6605.,-0.051853788,1.46499824,2.376690358,-3.090608303
IL22RA1_58985.,-0.483073888,1.463535843,-2.716082825,1.076178253
FBXO43_286151.,-0.4678513,1.460990596,2.38605038,-4.719726371
CENPP_401541.,0.786876196,-1.458216832,-2.191449612,0.421901676
OR5AU1_390445.,0.076084875,-1.452648048,-2.49294464,1.900251926
NIPAL3_57185.,-0.814786817,1.439531966,-2.412430243,1.791512564
CCDC17_149483.,-0.652642125,1.430005024,-2.445671176,1.881762053
SHD_56961.,-0.279866786,-1.412042651,2.409899496,-0.5972664
JARID2_3720.,-0.882314969,1.408488814,2.83731329,-0.96958209
TRA2A_29896.,-0.40882373,-1.390146656,-2.41100202,1.722287784
CCDC130_81576.,-0.086938624,-1.384414456,2.638581045,-0.607324781
TMX1_81542.,-0.338562212,-1.381077766,-2.670352673,2.757153173
HIST1H2BM_8342.,-1.909026672,1.376491468,2.692437882,-0.957934894
CD44_960.,-1.582848382,1.375068145,-2.187438822,1.211540422
NARF_26502.,0.042095311,1.368345791,-2.186002902,0.763738549
CCDC27_148870.,-1.002452268,1.36801937,-2.352310509,0.446176559
ARHGAP32_9743.,-0.608351881,1.363698789,2.443862543,-2.300654934
TIAF1_9220.,0.822294325,-1.350187742,-3.48611895,2.390242194
PRAMEF10_343071.,-0.386262334,1.344883696,-2.355141287,0.210373865
SLC30A2_7780.,0.557483193,1.33976924,-2.604365088,0.225644965
ARNT2_9915.,-0.775627757,1.334182449,2.192476214,-2.18362494
PLEKHG5_57449.,-0.108375679,1.324986141,-2.655373299,0.752961414
HMMR_3161.,-0.206351475,1.321019816,-2.428909269,1.340043142
DEFA1_1667.,-1.717634109,1.315754368,2.438111536,-1.829548354
ZNF808_388558.,-0.521368222,1.299225962,2.359805307,-0.799205746
PTCD2_79810.,-0.90198434,1.298336267,2.323095977,-1.077127232
ATP2A1_487.,0.12467296,-1.296406763,-3.782013342,1.870007336
CFTR_1080.,0.963388215,-1.288459351,-2.79712114,1.485388776
ACTR1A_10121.,-0.262011087,1.286830413,-2.331210691,1.721794645
CES3_23491.,1.977745201,-1.286210157,-3.191364173,0.159529186
SH2D3A_10045.,0.97322772,-1.280071059,2.220272783,-0.76898955
BAMBI_25805.,0.847211284,-1.279711469,-2.528155614,0.109276017
GSR_2936.,-0.05722986,1.275572695,2.183235509,-1.687826245
CTNS_1497.,0.475429821,1.274289247,-2.192877831,0.207511581
IL4R_3566.,0.764265849,-1.263191245,-2.276087647,1.395080104
CCDC47_57003.,0.979280039,-1.262348169,-2.674525552,2.266039595
S100A13_6284.,1.221869363,-1.262084991,-2.430493295,0.078310082
FAM160B2_64760.,-1.312940167,1.26087618,2.911181513,-1.883534233
TRIM62_55223.,-0.490009537,1.258872046,-2.409535768,1.070698088
GLRX3_10539.,0.767477671,-1.250251363,-4.289056979,1.617972811
DVL1_1855.,0.20244196,1.248183667,-2.395287411,0.236637518
ZNF606_80095.,-0.350385323,-1.24285365,2.711538326,-1.042475477
CALML6_163688.,-0.910673942,1.233836561,-2.950111352,1.235116706
CITED2_10370.,-1.202781253,1.233021809,2.322160002,-2.939582732
ACN9_57001.,-1.570953816,1.229493872,2.564204906,-0.537151266
PEX1_5189.,-1.151940009,1.227367041,3.180657442,-1.185053121
TMEM53_79639.,-1.104125811,1.226997679,-2.204181934,1.231128851
C16orf97_388276.,-0.800898114,1.223282478,2.639843045,-3.730452341
MYL1_4632.,-0.850804437,1.221933311,2.429251309,-1.379671108
PITPNM3_83394.,0.610002526,1.219383555,-2.619976405,1.019399719
ETV3L_440695.,1.46543506,-1.211520373,-2.281136332,0.130410158
CNOT4_4850.,-1.328644859,1.204616727,2.46239343,-0.552604664
DNAH12_201625.,-1.452037918,1.201446947,2.647826789,-0.208088754
ANKFY1_51479.,-0.596571092,1.186386645,-2.7077977,1.171859669
POMGNT1_55624.,0.066300302,1.184249023,-3.319192841,1.385356725
ZNF385A_25946.,0.348044197,-1.182035455,-2.229597705,1.227618621
SH3D19_152503.,-1.430594855,1.178370752,2.953944325,-1.668560912
OR13C8_138802.,1.003678476,-1.176046104,2.572986218,-1.60775411
NPSR1_387129.,1.40069171,-1.161613806,-4.495129285,2.916985643
LRRC20_55222.,0.113703038,-1.160745084,-2.233606839,2.991220691
DIDO1_11083.,0.724292259,-1.157270058,-2.545451308,2.011213318
KRTAP12.4_386684.,-0.551213677,-1.147369746,-2.205224092,3.542162957
MINA_84864.,-0.85662031,-1.145101659,3.035609212,-0.358477529
THAP10_56906.,-1.03866593,1.142791496,2.218439307,-2.611025689
NECAP2_55707.,-1.646468401,1.141164589,-2.381386859,1.077383333
CA6_765.,0.104621381,1.130851202,-2.478558691,-0.024105728
HSBP1L1_440498.,-0.211726372,1.130414675,2.324497966,-1.707230903
VCL_7414.,0.764127896,-1.128862906,-2.307327617,1.452069417
ALOX15_246.,0.48537274,1.111336416,-3.196714223,1.027304732
APOBEC3D_140564.,0.124947951,1.110106547,2.565632219,-2.188411576
ACAP1_9744.,0.363921655,1.106078136,-2.42787059,0.697791178
PTAFR_5724.,-0.30238625,1.105598862,-2.403710925,1.351763102
BAP1_8314.,-0.92081671,1.101775023,-2.226848038,1.073082185
TMC6_11322.,0.361759589,1.101435002,-3.184675002,1.52744893
MEIOB_254528.,-0.354309847,1.100528324,-2.675979634,1.403674113
ANKRD50_57182.,-1.348123601,1.094013866,2.721956827,-2.326597902
CDA_978.,-0.287658323,1.09058873,-2.369732915,1.150832685
GRHL2_79977.,-0.313747108,1.089429219,2.219999852,-2.308439872
PTCH2_8643.,-2.120187799,1.081114022,-2.227823915,1.160001618
ARF6_382.,-0.025604092,-1.079393807,-2.697022496,2.2753396
MXRA8_54587.,-0.001956016,1.076057687,-2.254308775,0.934754526
SLC45A1_50651.,0.637584017,1.072641992,-2.393462213,0.276134924
EXOC3L1_283849.,1.946773569,-1.068970336,-2.754451688,0.790756486
SLC25A35_399512.,0.128632291,1.067743073,-2.488991121,0.756842334
ABCA3_21.,-0.363295475,1.06327272,-2.640438633,0.692329282
RIMBP2_23504.,0.778956088,-1.062909744,-3.004692002,2.043800605
NIPA1_123606.,-1.924272727,1.059485809,2.83422261,-0.718819935
HS2ST1_9653.,0.308930804,-1.054384606,-2.644368692,2.47594004
FERMT2_10979.,1.314969037,-1.05290992,-2.237141807,1.456406512
ZBTB4_57659.,0.294623845,1.051838081,-3.086924954,1.647267484
PPIH_10465.,-0.140445937,-1.047764973,-3.2723429,1.747118296
ATP8B2_57198.,-0.197291365,-1.047637852,-2.767460823,1.569910823
LANCL1_10314.,-1.126535827,1.046497955,2.560709747,-2.234277881
ATIC_471.,-0.202828273,1.046378993,2.604442846,-3.161514331
ERO1LB_56605.,0.592436269,-1.043948451,-2.842019313,0.712841158
ROCK2_9475.,-0.324689327,1.035903984,3.071833191,-2.172517579
LGR6_59352.,2.070360009,-1.035024435,-3.177465356,1.019277572
ETV6_2120.,-0.40311407,1.033066018,2.217283909,-0.65362314
TCAIM_285343.,-1.415239437,1.03130127,3.964314077,-1.843814706
CD226_10666.,-0.263008188,1.030036447,2.180896839,-0.836259824
EIF4G2_1982.,-1.720488943,1.020911627,2.393757427,-0.202090293
SMAD9_4093.,0.30767983,-1.020046147,-3.029082937,0.929207773
GABARAP_11337.,-0.063909659,1.019565335,-2.658746191,1.734933836
EFR3A_23167.,0.72392346,-1.0149385,2.184186078,-0.881798917
SAMD3_154075.,-1.041758138,1.011238787,2.270486329,-1.150926809
ACADVL_37.,-0.461339636,1.006551165,-2.226955166,0.561410316
SLC35E2B_728661.,0.965904034,1.006157097,-2.751989781,0.737418116
PIGN_23556.,-1.327765052,1.001763867,2.352944351,-1.451723753
DDI2_84301.,-0.657593544,0.998493588,-2.445336925,1.418949868
FAM222B_55731.,0.63906145,-0.998331316,-3.591251967,1.227911859
C9orf84_158401.,-2.007276,0.997941291,4.825420083,-0.874876296
FGFR1_2260.,0.385236988,-0.99383201,-3.674721107,4.05930982
PBK_55872.,-0.643642157,0.99307137,2.713027185,-1.715545934
PRAMEF12_390999.,0.011124495,0.993064939,-3.644644965,0.430990606
SPSB1_80176.,-0.019361793,0.990287337,-3.094593483,0.368046099
SMYD3_64754.,1.794232557,-0.98374353,-2.266184342,-0.37851462
IL21_59067.,-0.665188262,0.982455668,3.216280138,-1.139005261
MPDZ_8777.,-2.143201569,0.981836742,2.217072345,-0.055713432
DHFR_1719.,0.110573798,0.981564853,2.920201575,-1.129256421
FAM57B_83723.,1.808048435,-0.979045526,-2.710906307,1.414668335
SHARPIN_81858.,-0.818247421,0.97210934,2.375323682,-2.788827878
SLC9A5_6553.,0.372357585,0.96471651,-2.234195315,0.452968861
CNBD1_168975.,-0.045846185,0.956100177,2.791500032,-1.999577785
AQP2_359.,0.052095717,-0.952415291,-2.702506064,2.514554679
PIPOX_51268.,1.053546221,-0.942756041,-2.963763509,0.823568592
H3F3B_3021.,0.66263983,-0.933313869,-2.211832189,1.367009896
FEZ2_9637.,-0.188633337,0.92710922,2.207390464,-1.746912509
BAG5_9529.,-0.428226885,0.921524055,-2.50834877,0.265201585
AFAP1L1_134265.,0.378393494,0.918538647,2.452478345,-2.60496674
LEMD3_23592.,0.535596311,-0.916602086,-3.3238071,1.033134316
FBXL6_26233.,-0.67779834,0.916260151,2.644153002,-2.963687978
ZDHHC21_340481.,0.808846728,-0.913431021,2.276877363,-0.979204061
JUNB_3726.,-1.926377256,0.912792519,3.282505994,-0.299108374
MED28_80306.,0.078896654,-0.907424342,2.208778948,-2.439822798
BNC1_646.,-1.381619056,0.904634539,2.296123697,-0.885915005
PDE6C_5146.,0.499198443,-0.904441427,-3.153249204,0.505770304
AGFG1_3267.,0.099814311,0.900357741,-2.996166575,0.747592691
TBC1D32_221322.,-0.855489198,0.899326507,2.587877432,-2.48331654
PPAPDC1B_84513.,-1.033361564,0.896395453,2.209747453,-1.462933445
ZNF317_57693.,0.056045505,0.896161049,2.696666162,-2.877454749
ZNF701_55762.,0.542031127,-0.89533158,2.274773972,-0.323224708
SRRT_51593.,-1.226778218,0.894664676,3.023989103,-2.317923478
CENPU_79682.,-0.232151092,-0.894452714,-2.527784821,1.157545717
TTLL10_254173.,-0.022279523,0.889424544,-2.272032976,0.570493029
C11orf94_143678.,0.153210147,0.88762778,2.564514549,-5.915794218
FOSL2_2355.,0.17709205,0.887193279,3.662379436,-2.418440881
CSDE1_7812.,-0.018045191,0.884373803,3.17485636,-2.257797387
TNFSF8_944.,-1.638240197,0.876290299,3.564074085,-1.751323235
PPP1R14D_54866.,-1.994783253,0.86718762,3.154872597,-1.021679707
NEURL4_84461.,0.227613359,0.857545397,-3.232547172,1.519032074
ZNF280D_54816.,-0.579391001,0.848270729,2.491707428,-1.84969363
DDX11_1663.,1.087241889,-0.847950534,-2.438578718,1.028622293
TNFRSF25_8718.,-1.657372149,0.847387046,-2.598982835,2.842161763
TMEM91_641649.,0.271604223,0.841664968,2.320526825,-1.245522186
EDF1_8721.,-0.851529883,0.841149599,2.649770504,-1.309327507
TBX6_6911.,-0.295012585,0.83720735,-2.17909472,1.976042984
GART_2618.,0.573323623,0.835509974,2.790456492,-3.357353774
PPAT_5471.,0.497148798,0.830751044,2.646799172,-3.824701408
CLPP_8192.,-1.109359078,0.827128723,2.195362932,-1.297651589
TGS1_96764.,1.304657627,-0.820268847,2.57219588,-2.0456427
KHDRBS3_10656.,-0.145513457,0.815366332,3.466639662,-3.755122153
DYNC1LI1_51143.,0.9739192,-0.814261147,-2.483039934,1.83453607
CPE_1363.,-1.088697214,0.809676528,2.199125714,-1.800518309
SMARCA4_6597.,-0.26386868,0.804135138,-2.34262773,1.251363439
ZNF580_51157.,-0.297250304,0.801939284,2.871864741,-2.145371235
SLC35G3_146861.,1.935884738,-0.796493335,-2.184257756,1.833935781
LMNA_4000.,0.288383419,-0.789528559,-2.495348471,2.576651312
KCTD11_147040.,0.749885334,0.788331495,-3.328309221,0.460654406
GPNMB_10457.,1.141836677,-0.786230382,-2.343512505,0.853978168
RDH10_157506.,-0.981739333,0.782723428,2.693308104,-2.779263499
FBXO32_114907.,-0.326714416,0.777842069,2.88695491,-3.918349526
KRTAP9.9_81870.,0.953920616,0.774180357,-2.222954005,1.304817989
VNN1_8876.,-0.160388811,0.769631429,2.245248196,-3.077361721
EMR1_2015.,0.387050483,-0.769470049,2.578057611,-0.462884975
HEXIM1_10614.,1.064674989,-0.765897167,-2.318963517,1.452655272
SRPRB_58477.,0.013825391,-0.762644158,2.200485378,-2.062354843
ZDHHC17_23390.,-0.860759078,-0.762061497,2.611009925,-1.162291486
DMBT1_1755.,-0.727455743,0.759285071,-2.492538176,0.965060189
SLX4_84464.,1.509307907,-0.755428541,-2.217100099,1.623071045
DNPH1_10591.,-1.620617719,0.754656277,3.048538289,-0.806785714
PTOV1_53635.,0.535813405,-0.753761178,2.420132876,-0.523366393
KHDRBS1_10657.,0.392740038,-0.75032212,-2.527042074,1.961612221
AKR1C3_8644.,0.691808306,-0.750231157,-2.975560669,1.945419399
C12orf66_144577.,-0.963389299,0.74881876,3.148366209,-0.952100869
ACADL_33.,-0.078688451,0.748620047,3.188718865,-2.247134128
TCF21_6943.,-1.097717089,0.746982574,2.735659077,-2.103554663
GLO1_2739.,-0.908289527,0.743562722,2.600007263,-0.82724118
HMOX1_3162.,-0.385106567,0.742244141,2.520453865,-2.054270943
UNC13D_201294.,0.788483916,0.742151849,-2.53147502,0.75047236
UBR1_197131.,-1.983943153,0.739668743,2.556864151,-1.566866066
RB1CC1_9821.,-0.212973182,-0.728281389,2.29529749,-1.310148201
FAM178A_55719.,-1.210548506,0.726814105,-2.586474946,1.776301896
PRSS27_83886.,0.020306694,0.725306212,-2.186962605,0.460213838
BAI3_577.,0.116613546,-0.722989549,2.963022292,-0.599163817
KCNS2_3788.,0.430381391,0.716165985,2.354966061,-4.619166903
HGD_3081.,-0.231517169,-0.715389076,2.41027579,-0.783742131
PGAM2_5224.,0.091706314,0.713175131,-2.407365196,1.953719425
MSRA_4482.,-0.015036229,0.712120253,2.288996826,-2.755265006
NKIRAS2_28511.,0.578989331,-0.706474005,-4.616243477,3.605579298
FNDC7_163479.,-0.821500236,0.702598458,-2.237350068,1.310590286
HTRA4_203100.,-0.352189742,0.697477434,3.008874904,-1.115380407
MICALL2_79778.,0.121893813,0.696846581,-2.312525016,0.300731689
KPTN_11133.,-0.260285378,0.690626695,3.426993733,-0.636339833
HERC5_51191.,-1.075044811,0.689400525,2.308479782,-1.893628655
ASCL4_121549.,-0.045666712,-0.688268394,2.242833258,-1.020857404
NES_10763.,0.561301895,-0.684347474,-3.17469309,0.520553345
COPS8_10920.,-2.130858045,0.683957725,2.246007232,-0.563870055
PDPK1_5170.,-0.873549309,0.681182062,-2.311941098,1.880736305
FAM214B_80256.,-0.609547658,0.678360103,2.204704121,-2.41312071
RAB6A_5870.,-0.7755346,0.676404713,2.405878915,-1.273360589
NUMB_8650.,-0.761317639,-0.674650328,2.444917031,-1.580162351
